"lon","lat"
12.5799999237061,-6.03611183166504
12.7949991226196,-6.01652812957764
12.8916606903076,-5.9761118888855
12.9798603057861,-5.88444471359253
13.0593042373657,-5.87847232818604
13.0919437408447,-5.89833402633667
13.1788806915283,-5.85632991790771
13.1079158782959,-5.86916732788086
12.8979158401489,-5.81194496154785
12.7581930160522,-5.86097240447998
12.7142353057861,-5.95076417922974
12.6597166061401,-5.97931098937988
12.4358329772949,-6.01666736602783
12.2649993896484,-5.86472225189209
12.1547899246216,-5.67743110656738
12.1620817184448,-5.58138942718506
12.182638168335,-5.5384726524353
12.2254152297974,-5.52881956100464
12.2326383590698,-5.50152826309204
12.1761093139648,-5.32333374023438
12.0184717178345,-5.03986167907715
12.0261306762695,-5.0149974822998
12.0010404586792,-5.01493072509766
11.8065958023071,-4.77722263336182
11.7849998474121,-4.68611145019531
11.7838869094849,-4.62861156463623
11.7981939315796,-4.60458374023438
11.7741661071777,-4.54263973236084
11.3804149627686,-4.19013977050781
11.3431930541992,-4.09291696548462
11.0451383590698,-3.8519446849823
11.0093050003052,-3.80541706085205
10.9602766036987,-3.67527794837952
10.7141666412354,-3.47194480895996
10.6297206878662,-3.30888891220093
10.5013885498047,-3.16888904571533
10.3019428253174,-2.9786114692688
9.88986015319824,-2.65097260475159
9.70249843597412,-2.44791674613953
9.76905250549316,-2.49543190002441
9.83027648925781,-2.50083351135254
9.97069358825684,-2.58277797698975
9.97465133666992,-2.61763906478882
10.0161094665527,-2.63972234725952
10.1564569473267,-2.57506966590881
10.1334714889526,-2.5238893032074
10.0761108398438,-2.49333333969116
9.98138809204102,-2.56111145019531
9.86805534362793,-2.41944456100464
9.81423473358154,-2.43034744262695
9.76173496246338,-2.47881960868835
9.72341537475586,-2.43950390815735
9.66555500030518,-2.42611145973206
9.61097145080566,-2.37069463729858
9.58937358856201,-2.33909749984741
9.57527637481689,-2.21791696548462
9.37687397003174,-2.00923633575439
9.3224983215332,-1.90750002861023
9.44333267211914,-1.91750001907349
9.53687381744385,-2.06840300559998
9.56235980987549,-2.05750012397766
9.56638813018799,-2.03472256660461
9.5180549621582,-1.92694449424744
9.47708225250244,-1.85854172706604
9.37319278717041,-1.8233335018158
9.34805488586426,-1.85666680335999
9.26277637481689,-1.84944450855255
9.24381828308105,-1.78229176998138
9.25347137451172,-1.72194457054138
9.22194290161133,-1.59583353996277
9.05472183227539,-1.37333345413208
9.02071341020187,-1.30934228668266
9.07555389404297,-1.34027791023254
9.11638832092285,-1.40722227096558
9.23333168029785,-1.530277967453
9.29111099243164,-1.63888907432556
9.3619441986084,-1.62916684150696
9.41166496276855,-1.67277789115906
9.42277717590332,-1.61416673660278
9.4958324432373,-1.61055564880371
9.51388740539551,-1.59666681289673
9.48361015319824,-1.54833340644836
9.43638801574707,-1.51486122608185
9.39194297790527,-1.56333351135254
9.30972099304199,-1.58388900756836
9.28833198547363,-1.57041680812836
9.25138854980469,-1.49861121177673
9.33694362640381,-1.39972233772278
9.3527774810791,-1.34194445610046
9.33343601226807,-1.28559029102325
9.32777690887451,-1.36972224712372
9.22472095489502,-1.41125011444092
9.17652702331543,-1.41229176521301
9.02666568756104,-1.29763901233673
8.99944305419922,-1.15972232818604
8.80777740478516,-0.85361111164093
8.70999908447266,-0.641111135482788
8.70444297790527,-0.581041753292084
8.77638816833496,-0.642222285270691
8.79111099243164,-0.681666731834412
8.95847129821777,-0.756111204624176
9.00777626037598,-0.813888967037201
9.08729076385498,-0.679166674613953
9.0988883972168,-0.604722261428833
9.29833221435547,-0.371666669845581
9.30756855010986,-0.212500020861626
9.34111022949219,-0.11791667342186
9.35090160369873,0.00784722156822681
9.30222129821777,0.284166634082794
9.30583190917969,0.317361056804657
9.35083293914795,0.362013846635818
9.37249946594238,0.32833331823349
9.38166618347168,0.203611105680466
9.46694374084473,0.167222201824188
9.56333160400391,0.162777751684189
9.74652671813965,0.116249993443489
9.92111015319824,0.185277760028839
9.76777744293213,0.185555532574654
9.55003261566162,0.298460900783539
9.49770736694336,0.293680518865585
9.40708255767822,0.479305535554886
9.35347080230713,0.52840268611908
9.30860996246338,0.526388883590698
9.30513763427734,0.580972194671631
9.31506824493408,0.621458232402802
9.54222106933594,0.67249995470047
9.58402729034424,0.594722211360931
9.58194351196289,0.497499942779541
9.59999847412109,0.481111109256744
9.63041496276855,0.550138831138611
9.62499904632568,0.783888816833496
9.55999946594238,0.955972135066986
9.57201290130615,0.996597111225128
9.67597103118896,1.05555546283722
9.73749923706055,1.05805540084839
9.80397605895996,1.00260829925537
9.80166625976562,1.02777767181396
9.84590148925781,1.07472217082977
9.74736022949219,1.1006942987442
9.57124900817871,1.07444429397583
9.54701232910156,1.12131929397583
9.51749992370605,1.1330554485321
9.40777683258057,1.10631918907166
9.36472129821777,1.14944434165955
9.360276222229,1.17472207546234
9.42583274841309,1.2919442653656
9.45798492431641,1.38979148864746
9.63638877868652,1.58777761459351
9.6119441986084,1.66027760505676
9.71048450469971,1.76041662693024
9.813401222229,1.92979156970978
9.77805519104004,2.1177773475647
9.77263736724854,2.31937456130981
9.81666564941406,2.34972190856934
9.81999969482422,2.54222202301025
9.89624977111816,2.9556941986084
9.95249938964844,3.03305530548096
9.96513748168945,3.08520817756653
9.91333198547363,3.24708318710327
9.92793464660645,3.26832437515259
9.87833213806152,3.30249977111816
9.72194290161133,3.48972177505493
9.66166496276855,3.53124976158142
9.73588275909424,3.5879213809967
9.74577140808105,3.6175856590271
9.70854568481445,3.59955453872681
9.62711429595947,3.59722781181335
9.63666534423828,3.64666652679443
9.54305458068848,3.81152749061584
9.64055442810059,3.85722208023071
9.72166633605957,3.84249973297119
9.72249984741211,3.8652777671814
9.5283317565918,4.02999973297119
9.48836612701416,4.11291599273682
9.4495849609375,4.07266044616699
9.52840137481689,3.98236083984375
9.46833229064941,3.90805530548096
9.43499946594238,3.89944434165955
9.34492874145508,3.91249966621399
9.21499824523926,3.99833297729492
9.10249900817871,4.03166580200195
8.97409629821777,4.09979104995728
8.98819351196289,4.20638847351074
8.9411096572876,4.25944423675537
8.90555477142334,4.37222146987915
8.89749908447266,4.45069408416748
8.93180465698242,4.53847169876099
8.89861106872559,4.58833312988281
8.84128379821777,4.63784646987915
8.87364482879639,4.54843664169312
8.7848596572876,4.54083251953125
8.72611045837402,4.57617998123169
8.6663875579834,4.68138885498047
8.67499923706055,4.58472156524658
8.68666553497314,4.55347156524658
8.72416591644287,4.52208280563354
8.71416568756104,4.50263833999634
8.53736019134521,4.50368022918701
8.50840187072754,4.52354097366333
8.51055526733398,4.62861061096191
8.58521366119385,4.82040929794312
8.55319404602051,4.80652713775635
8.53430461883545,4.76777696609497
8.54097175598145,4.71972179412842
8.50694274902344,4.69986057281494
8.40166664123535,4.75027751922607
8.27472114562988,4.85666656494141
8.25944328308105,4.82597208023071
8.31402683258057,4.7590274810791
8.35937404632568,4.63201332092285
8.29367923736572,4.54749965667725
8.02249908447266,4.55138874053955
7.69527721405029,4.49749946594238
7.53722143173218,4.53999948501587
7.53333282470703,4.67270803451538
7.55040454864502,4.70655536651611
7.52374982833862,4.69069385528564
7.51645755767822,4.62187480926514
7.52874946594238,4.60409641265869
7.50611066818237,4.56979131698608
7.44722175598145,4.55027770996094
7.27249908447266,4.55777740478516
7.23861026763916,4.56361103057861
7.07430505752563,4.75305509567261
7.05949926376343,4.7191104888916
7.09069395065308,4.66979074478149
7.14798545837402,4.63541603088379
7.16972160339355,4.60444355010986
7.17944383621216,4.50694370269775
7.165207862854,4.47395753860474
7.07305526733398,4.43472194671631
7.04277753829956,4.43805503845215
7.00333261489868,4.57527732849121
7.03930521011353,4.64430475234985
7.00926303863525,4.7007908821106
6.96388864517212,4.72486066818237
6.8997220993042,4.6769437789917
7.02381896972656,4.38687419891357
7.00867986679077,4.37131881713867
6.87166595458984,4.39263868331909
6.82166576385498,4.52416610717773
6.76284646987915,4.76347208023071
6.80638885498047,4.49222183227539
6.85083293914795,4.3774995803833
6.84861087799072,4.34833240509033
6.79416656494141,4.33666610717773
6.7204852104187,4.34819412231445
6.70916652679443,4.45722198486328
6.74222183227539,4.57555532455444
6.73242998123169,4.60354089736938
6.65694427490234,4.50749969482422
6.69236040115356,4.33180522918701
6.30055522918701,4.29458284378052
6.25117969512939,4.30156183242798
6.25333309173584,4.33694362640381
6.32270812988281,4.4244441986084
6.25277757644653,4.44999933242798
6.21499919891357,4.305832862854
6.17222213745117,4.28277683258057
6.11173582077026,4.27284669876099
5.93583250045776,4.33833312988281
5.7369441986084,4.4894437789917
5.58236074447632,4.65583276748657
5.49749946594238,4.805832862854
5.38423538208008,5.11652708053589
5.39972162246704,5.13534641265869
5.43541622161865,5.13333320617676
5.47055816650391,5.09110927581787
5.49340200424194,5.1449294090271
5.45569372177124,5.18736028671265
5.44631910324097,5.16569375991821
5.368332862854,5.16055488586426
5.34527683258057,5.32999992370605
5.45249938964844,5.36305522918701
5.53972148895264,5.41472148895264
5.63604116439819,5.53673553466797
5.54361057281494,5.50861072540283
5.50666618347168,5.47680521011353
5.48722171783447,5.40805530548096
5.37597179412842,5.39013814926147
5.26194429397583,5.43319416046143
5.1931939125061,5.50472211837769
5.18840217590332,5.54090261459351
5.2147912979126,5.57763814926147
5.3799991607666,5.5649995803833
5.50253438949585,5.58020782470703
5.5024995803833,5.61694383621216
5.44597148895264,5.65305471420288
5.18208265304565,5.57486057281494
5.14222145080566,5.60416603088379
5.08666610717773,5.69763803482056
5.08361053466797,5.7343053817749
4.87249946594238,6.0141658782959
4.70597171783447,6.17097139358521
4.5337495803833,6.29916620254517
4.41020774841309,6.35993003845215
3.99111080169678,6.42138862609863
3.74749994277954,6.42666625976562
3.4130551815033,6.40972185134888
3.39131903648376,6.44513845443726
3.53805541992188,6.44958257675171
3.8523952960968,6.60152721405029
3.80722188949585,6.61277770996094
3.71341967582703,6.60377407073975
3.65055513381958,6.56444358825684
3.52638864517212,6.5213885307312
3.47836756706238,6.54138803482056
3.47902750968933,6.59020757675171
3.44305515289307,6.57833290100098
3.40263843536377,6.54833316802979
3.37083292007446,6.44749975204468
3.38569402694702,6.41472196578979
3.31916666030884,6.38555526733398
3.10736083984375,6.37708282470703
2.93444442749023,6.38944435119629
2.27583312988281,6.32333278656006
1.69749999046326,6.23805522918701
1.29395818710327,6.13854074478149
1.17222201824188,6.09013795852661
1.0748610496521,6.01999950408936
1.00999999046326,5.91333293914795
0.992361068725586,5.82486057281494
0.919999957084656,5.77194404602051
0.687986016273499,5.7538537979126
0.694651007652283,5.77336502075195
0.650771549888934,5.83681516207748
NA,NA
0.650612816697309,5.83775551077814
0.657777726650238,5.88027763366699
0.635833263397217,5.94451332092285
0.581249952316284,6.00124931335449
0.506461620330811,6.05859470367432
0.447083294391632,6.08083295822144
0.405138850212097,6.08104133605957
0.380555510520935,6.05131912231445
0.311319380998611,6.05857563018799
0.278888881206512,6.09138870239258
0.237638875842094,6.10486078262329
0.208197116851807,6.08969879150391
0.252222210168839,6.08263826370239
0.353749960660934,6.02333307266235
0.378541648387909,6.02624940872192
0.430416643619537,6.06979131698608
0.574999928474426,5.99194431304932
0.642708301544189,5.88458251953125
0.650612816697309,5.83775551077814
NA,NA
102.96697296405,11.6737196009328
103.020973205566,11.7199850082397
103.064002990723,11.702184677124
103.076393127441,11.712739944458
103.023300170898,11.7288856506348
102.978446960449,11.7104139328003
102.895881652832,11.8267688751221
102.906936645508,11.787410736084
102.966499328613,11.7195816040039
102.96697296405,11.6737196009328
NA,NA
18.7077782119255,54.6922746964263
18.7747192382812,54.6663818359375
18.8326721191406,54.621036529541
18.8209686279297,54.5937423706055
18.7077782119255,54.6922746964263
NA,NA
42.2112967490027,13.6393233866946
42.168815612793,13.6602067947388
42.1782684326172,13.669002532959
42.2112967490027,13.6393233866946
NA,NA
180,71.5358581542969
180,70.9972076416016
179.805236816406,70.9574890136719
179.747741699219,70.9180450439453
179.678314208984,70.8955383300781
179.441925048828,70.8722076416016
179.345245361328,70.8916625976562
179.272766113281,70.8885955810547
179.056365966797,70.8608093261719
178.791015625,70.7964019775391
178.748840332031,70.8922119140625
178.619400024414,71.0315093994141
178.631072998047,71.0691528320312
178.673858642578,71.1041564941406
178.872192382812,71.2174835205078
179.210784912109,71.3077545166016
179.5302734375,71.4383087158203
179.720520019531,71.4561004638672
179.863998413086,71.4916458129883
179.849700927734,71.5113830566406
179.860229492188,71.5166625976562
180,71.5358581542969
NA,NA
180,-16.1727409362793
179.894989013672,-16.2409706115723
179.74885559082,-16.4500675201416
179.591644287109,-16.539722442627
179.481491088867,-16.6969432830811
179.493011474609,-16.7616691589355
179.56413269043,-16.760835647583
179.852447509766,-16.5088920593262
179.93864440918,-16.4679489135742
179.949066162109,-16.5137519836426
179.874389648438,-16.6366653442383
179.880935668945,-16.6681251525879
179.946212768555,-16.7456245422363
179.900115966797,-16.7701416015625
179.861267089844,-16.7657642364502
179.844696044922,-16.7438888549805
179.746337890625,-16.7263870239258
179.662750244141,-16.7397193908691
179.571624755859,-16.8011131286621
179.331909179688,-16.8022232055664
179.353851318359,-16.744930267334
179.270462036133,-16.6913185119629
179.168304443359,-16.7241668701172
179.048782348633,-16.805347442627
179.019912719727,-16.8949298858643
179.037338256836,-16.879373550415
179.071426391602,-16.8893051147461
179.021362304688,-16.9262504577637
178.952880859375,-16.8983325958252
178.906646728516,-16.8549995422363
178.869689941406,-16.8608322143555
178.810668945312,-16.9200687408447
178.792190551758,-16.9872207641602
178.747192382812,-17.0119476318359
178.6943359375,-16.9969425201416
178.624969482422,-16.8355560302734
178.492172241211,-16.8044452667236
178.477874755859,-16.7657661437988
178.597747802734,-16.6427783966064
178.698715209961,-16.6740264892578
178.775253295898,-16.6004161834717
178.894561767578,-16.5508346557617
178.981903076172,-16.4697189331055
179.230850219727,-16.4022216796875
179.403030395508,-16.4060401916504
179.391662597656,-16.3819427490234
179.4013671875,-16.3491668701172
179.503326416016,-16.2738914489746
179.770812988281,-16.2036094665527
179.871063232422,-16.2058334350586
179.963165283203,-16.153470993042
180,-16.1547241210938
180,-16.1727409362793
NA,NA
180,-16.7873954772949
180,-16.9657249450684
179.929138183594,-17.0061111450195
179.883575439453,-16.9616641998291
179.954132080078,-16.8800010681152
180,-16.7873954772949
NA,NA
179.649719238281,51.8672103881836
179.531097412109,51.8919372558594
179.489547729492,51.9302711486816
179.486907958984,51.9742965698242
179.642761230469,52.0283279418945
179.768997192383,51.9661026000977
179.775939941406,51.9529762268066
179.737457275391,51.9030456542969
179.649719238281,51.8672103881836
NA,NA
179.252197265625,51.3474884033203
178.9599609375,51.5397186279297
178.892486572266,51.5633239746094
178.716201782227,51.5840225219727
178.638320922852,51.6354103088379
178.682189941406,51.6566543579102
178.730102539062,51.6340179443359
178.900543212891,51.6136093139648
178.981353759766,51.5813827514648
179.075256347656,51.5008316040039
179.250518798828,51.4070739746094
179.384704589844,51.4024887084961
179.468017578125,51.3676338195801
179.385528564453,51.3747100830078
179.252197265625,51.3474884033203
NA,NA
179.341644287109,-18.122501373291
179.245788574219,-18.0363883972168
179.236358642578,-17.9683303833008
179.269989013672,-17.9358329772949
179.308013916016,-17.9483337402344
179.354263305664,-18.0115280151367
179.367736816406,-18.0897216796875
179.341644287109,-18.122501373291
NA,NA
179.213226318359,-8.56129169464111
179.202407836914,-8.46541976928711
179.231094360352,-8.50492000579834
179.213226318359,-8.56129169464111
NA,NA
178.771911621094,-17.7544479370117
178.747741699219,-17.7197189331055
178.749694824219,-17.6534729003906
178.791931152344,-17.6211128234863
178.831359863281,-17.6266651153564
178.85302734375,-17.6697196960449
178.849700927734,-17.715274810791
178.820251464844,-17.7427749633789
178.771911621094,-17.7544479370117
NA,NA
178.833282470703,-49.6694564819336
178.816375732422,-49.7238845825195
178.736907958984,-49.7180557250977
178.717193603516,-49.70361328125
178.727447509766,-49.6666641235352
178.802459716797,-49.6150054931641
178.835800170898,-49.622917175293
178.833282470703,-49.6694564819336
NA,NA
178.243560791016,-18.1886100769043
178.163864135742,-18.2512493133545
178.019134521484,-18.2677803039551
177.864135742188,-18.2638893127441
177.613571166992,-18.177360534668
177.516082763672,-18.1530532836914
177.473022460938,-18.1627769470215
177.331497192383,-18.117639541626
177.259155273438,-17.9983329772949
177.248565673828,-17.9595813751221
177.258041381836,-17.8720836639404
177.371337890625,-17.8125
177.431777954102,-17.7498607635498
177.422470092773,-17.6870136260986
177.388732910156,-17.6652774810791
177.386642456055,-17.6420841217041
177.514694213867,-17.5066680908203
177.624664306641,-17.4447212219238
177.824203491211,-17.3637504577637
177.83447265625,-17.3838882446289
177.897766113281,-17.4077758789062
177.951416015625,-17.4102077484131
178.170532226562,-17.3424987792969
178.190795898438,-17.3025016784668
178.217468261719,-17.310001373291
178.270248413086,-17.3463897705078
178.302764892578,-17.4302787780762
178.594680786133,-17.6394443511963
178.597747802734,-17.7841682434082
178.620788574219,-17.8938903808594
178.693298339844,-18.0250015258789
178.694839477539,-18.0520839691162
178.588287353516,-18.1352767944336
178.532196044922,-18.0922241210938
178.446884155273,-18.1514205932617
178.398315429688,-18.103889465332
178.273315429688,-18.1474990844727
178.243560791016,-18.1886100769043
NA,NA
178.528045654297,51.8933258056641
178.466918945312,51.9205474853516
178.453170776367,51.9417953491211
178.476409912109,51.9862442016602
178.576629638672,51.9710998535156
178.606628417969,51.946102142334
178.56706237793,51.9001312255859
178.528045654297,51.8933258056641
NA,NA
177.917785644531,-38.9428024291992
177.893859863281,-39.0647773742676
177.998001098633,-39.1238861083984
177.909973144531,-39.256950378418
177.874969482422,-39.2861175537109
177.824127197266,-39.1930541992188
177.841644287109,-39.1527786254883
177.821136474609,-39.1039428710938
177.680267333984,-39.0752792358398
177.426086425781,-39.0641632080078
177.054962158203,-39.2044448852539
176.933578491211,-39.3527793884277
176.903869628906,-39.3980560302734
176.898590087891,-39.4422187805176
176.946624755859,-39.6644439697266
177.107177734375,-39.6608276367188
177.117446899414,-39.6793060302734
177.07080078125,-39.7437477111816
177.021926879883,-39.7713890075684
176.894714355469,-40.0347290039062
176.894012451172,-40.0865287780762
176.834136962891,-40.1816711425781
176.687194824219,-40.3213882446289
176.628295898438,-40.4219436645508
176.500823974609,-40.5350036621094
176.386108398438,-40.6750030517578
176.352310180664,-40.6911087036133
176.239135742188,-40.9088897705078
176.142211914062,-40.9752731323242
176.080810546875,-41.1291656494141
175.955230712891,-41.2552795410156
175.739959716797,-41.3941688537598
175.427459716797,-41.5644454956055
175.318161010742,-41.615421295166
175.230804443359,-41.6208343505859
175.184692382812,-41.5358352661133
175.188583374023,-41.4277801513672
175.049285888672,-41.3786087036133
174.989532470703,-41.3952789306641
174.913589477539,-41.4481925964355
174.863571166992,-41.42236328125
174.862747192383,-41.3438873291016
174.898880004883,-41.278751373291
174.891235351562,-41.226245880127
174.823013305664,-41.2204132080078
174.776229858398,-41.2590293884277
174.774841308594,-41.2797203063965
174.831359863281,-41.2979164123535
174.811492919922,-41.3349990844727
174.700531005859,-41.3444442749023
174.629669189453,-41.3150024414062
174.591918945312,-41.2786102294922
174.612182617188,-41.2347183227539
174.694702148438,-41.2136154174805
174.844421386719,-41.0416717529297
174.932189941406,-40.9875030517578
175.014984130859,-40.8486099243164
175.127746582031,-40.7136154174805
175.171905517578,-40.6097259521484
175.238006591797,-40.3297271728516
175.196350097656,-40.1669464111328
175.155548095703,-40.095832824707
175.071624755859,-40.003059387207
174.960784912109,-39.9127731323242
174.832473754883,-39.8637542724609
174.781097412109,-39.8530578613281
174.729675292969,-39.865837097168
174.545806884766,-39.8204193115234
174.421356201172,-39.7269439697266
174.351211547852,-39.6372222900391
174.312469482422,-39.6120872497559
174.213027954102,-39.5784759521484
173.96662902832,-39.5434761047363
173.795257568359,-39.4219436645508
173.76220703125,-39.3547210693359
173.751647949219,-39.2699966430664
173.783584594727,-39.1881904602051
173.829956054688,-39.1458358764648
174.209136962891,-38.9772186279297
174.388732910156,-38.975830078125
174.456359863281,-38.9402770996094
174.587738037109,-38.8288879394531
174.724395751953,-38.1858291625977
174.852188110352,-38.1555557250977
174.940246582031,-38.1011123657227
174.877166748047,-38.0641632080078
174.893035888672,-37.9731903076172
174.868286132812,-37.9436111450195
174.834686279297,-37.9636154174805
174.818725585938,-38.0011138916016
174.788726806641,-37.9909744262695
174.793304443359,-37.8498649597168
174.872741699219,-37.8061065673828
174.971496582031,-37.8077774047852
174.974975585938,-37.75
174.947891235352,-37.7440299987793
174.8662109375,-37.7840309143066
174.848297119141,-37.7697219848633
174.717468261719,-37.4250030517578
174.722457885742,-37.3918075561523
174.770263671875,-37.3740272521973
174.84065246582,-37.2941703796387
174.801223754883,-37.2983360290527
174.753036499023,-37.3337516784668
174.742736816406,-37.361946105957
174.714279174805,-37.3629188537598
174.550811767578,-37.0772247314453
174.56884765625,-37.0613861083984
174.663177490234,-37.0687484741211
174.648941040039,-37.0998611450195
174.703857421875,-37.1977767944336
174.733856201172,-37.1961059570312
174.720108032227,-37.1522216796875
174.879119873047,-37.0888900756836
174.887481689453,-37.0591659545898
174.795532226562,-37.0230560302734
174.804412841797,-36.9722213745117
174.831069946289,-36.9518051147461
174.770263671875,-36.9366607666016
174.656372070312,-36.9494438171387
174.600524902344,-37.0222244262695
174.524688720703,-37.0455551147461
174.500244140625,-37.034725189209
174.407897949219,-36.768196105957
174.301086425781,-36.6272201538086
174.208862304688,-36.5352783203125
174.17790222168,-36.4629173278809
174.200942993164,-36.4281959533691
174.254837036133,-36.4458312988281
174.369323730469,-36.6308326721191
174.426513671875,-36.6676406860352
174.454696655273,-36.6479148864746
174.465515136719,-36.5322189331055
174.420532226562,-36.3684730529785
174.381072998047,-36.400276184082
174.300399780273,-36.3934745788574
174.268585205078,-36.345832824707
174.292205810547,-36.3169479370117
174.372863769531,-36.3312530517578
174.421249389648,-36.3106117248535
174.506927490234,-36.267219543457
174.519348144531,-36.2533340454102
174.505249023438,-36.2313842773438
174.336364746094,-36.2988891601562
174.305236816406,-36.2875061035156
174.365234375,-36.2600021362305
174.442199707031,-36.1697235107422
174.396087646484,-36.1444473266602
174.371627807617,-36.2097244262695
174.335098266602,-36.2309684753418
174.278869628906,-36.1197204589844
174.229125976562,-36.1125030517578
174.195251464844,-36.1311111450195
174.185791015625,-36.1719436645508
174.240097045898,-36.1818084716797
174.313583374023,-36.2402763366699
174.255401611328,-36.272777557373
174.065795898438,-36.1683349609375
173.992736816406,-36.1126403808594
173.931091308594,-35.9819412231445
173.947326660156,-35.9118003845215
173.911102294922,-35.8720817565918
173.921356201172,-36.003059387207
173.990097045898,-36.1369476318359
174.124389648438,-36.2636184692383
174.178314208984,-36.2797241210938
174.199417114258,-36.3480567932129
174.191925048828,-36.377498626709
174.089965820312,-36.4113845825195
174.067611694336,-36.3970832824707
174.020538330078,-36.2738876342773
173.826080322266,-36.0325012207031
173.397201538086,-35.5706977844238
173.446624755859,-35.4402770996094
173.504150390625,-35.4225006103516
173.540252685547,-35.4308319091797
173.655548095703,-35.3179168701172
173.564147949219,-35.2780532836914
173.549713134766,-35.3027801513672
173.563034057617,-35.3712463378906
173.413162231445,-35.3866691589355
173.391357421875,-35.4230575561523
173.381774902344,-35.5247192382812
173.089691162109,-35.2141647338867
173.09538269043,-35.1855545043945
173.148880004883,-35.1905517578125
173.166229248047,-35.1763916015625
173.191925048828,-35.1283340454102
173.198577880859,-35.0511093139648
173.159149169922,-34.9583358764648
172.828033447266,-34.5844421386719
172.722473144531,-34.4952774047852
172.739135742188,-34.4355545043945
172.911926269531,-34.4147186279297
173.020812988281,-34.4222259521484
173.038879394531,-34.4369430541992
173.041641235352,-34.5200004577637
173.012069702148,-34.5277786254883
172.984130859375,-34.472770690918
172.958572387695,-34.4670829772949
172.910537719727,-34.546947479248
172.973022460938,-34.5811157226562
173.053314208984,-34.6655502319336
173.135803222656,-34.8302803039551
173.242736816406,-34.8847274780273
173.271087646484,-34.9436111450195
173.26692199707,-35.0170860290527
173.317474365234,-35.0188903808594
173.358856201172,-34.9811096191406
173.400817871094,-34.8633346557617
173.426086425781,-34.8199996948242
173.450805664062,-34.8077774047852
173.498031616211,-34.8688163757324
173.413024902344,-34.8888931274414
173.400955200195,-34.9101371765137
173.429275512695,-34.9605560302734
173.471496582031,-34.9902801513672
173.541656494141,-34.9886093139648
173.566925048828,-34.9361114501953
173.589416503906,-34.9286117553711
173.839141845703,-35.0041732788086
174.10107421875,-35.1211090087891
174.098571777344,-35.1708374023438
174.056640625,-35.1555557250977
174.021911621094,-35.1641616821289
174.009704589844,-35.2181930541992
174.097183227539,-35.2270774841309
174.143585205078,-35.32861328125
174.218017578125,-35.3222274780273
174.247741699219,-35.2786102294922
174.319976806641,-35.2327728271484
174.575805664062,-35.6019439697266
174.566635131836,-35.6498603820801
174.476699829102,-35.6462478637695
174.52067565918,-35.7268028259277
174.583862304688,-35.7647247314453
174.602447509766,-35.8444442749023
174.557876586914,-35.8455543518066
174.491058349609,-35.7694473266602
174.359680175781,-35.7234687805176
174.348724365234,-35.8362503051758
174.383026123047,-35.8479156494141
174.394973754883,-35.8227806091309
174.486358642578,-35.8247222900391
174.52262878418,-35.8469429016113
174.487182617188,-35.9150009155273
174.496765136719,-35.9913864135742
174.574005126953,-36.0380592346191
174.609817504883,-36.039867401123
174.629257202148,-36.0704193115234
174.616363525391,-36.1008605957031
174.781097412109,-36.2669448852539
174.812744140625,-36.3391647338867
174.768310546875,-36.3463897705078
174.708160400391,-36.5375022888184
174.715942382812,-36.5994453430176
174.808319091797,-36.8052749633789
174.896636962891,-36.8783340454102
175.055541992188,-36.8802795410156
175.0849609375,-36.8980560302734
175.091644287109,-36.9255599975586
175.161651611328,-36.9555587768555
175.225662231445,-36.938606262207
175.2783203125,-36.9652786254883
175.328857421875,-37.0269470214844
175.318435668945,-37.1483306884766
175.373291015625,-37.2166595458984
175.579132080078,-37.2444458007812
175.589141845703,-37.1694488525391
175.54248046875,-36.9944458007812
175.435241699219,-36.866943359375
175.466918945312,-36.8099975585938
175.509429931641,-36.7761077880859
175.486358642578,-36.6797256469727
175.463592529297,-36.6213836669922
175.363998413086,-36.5590286254883
175.352447509766,-36.4899978637695
175.356903076172,-36.4799957275391
175.540390014648,-36.5173606872559
175.604949951172,-36.6227722167969
175.631072998047,-36.7105560302734
175.763610839844,-36.7136154174805
175.840789794922,-36.7541732788086
175.733581542969,-36.8058319091797
175.701629638672,-36.8441619873047
175.708709716797,-36.8726348876953
175.739807128906,-36.8926391601562
175.758941650391,-36.8711776733398
175.760955810547,-36.829029083252
175.812606811523,-36.8250045776367
175.847320556641,-36.8429145812988
175.918304443359,-37.0675048828125
175.883743286133,-37.1729202270508
175.889709472656,-37.2469444274902
175.929000854492,-37.2593078613281
175.97607421875,-37.4530563354492
176.090789794922,-37.5283355712891
176.165603637695,-37.6210403442383
176.066925048828,-37.5963897705078
176.066772460938,-37.5793075561523
176.090515136719,-37.5767364501953
176.020919799805,-37.5271377563477
175.943572998047,-37.5254173278809
175.994415283203,-37.6388931274414
176.2421875,-37.7094421386719
176.267486572266,-37.6763916015625
176.524703979492,-37.7716674804688
176.671081542969,-37.8625030517578
177.082733154297,-37.9672164916992
177.159423828125,-38.0133361816406
177.415252685547,-37.9824981689453
177.473571777344,-37.9625015258789
177.601348876953,-37.8752746582031
177.732177734375,-37.682502746582
177.87190246582,-37.6529159545898
178.009429931641,-37.5858306884766
178.018005371094,-37.5508308410645
178.187744140625,-37.5469512939453
178.281921386719,-37.5608291625977
178.309417724609,-37.5706977844238
178.349700927734,-37.6269454956055
178.488861083984,-37.6441650390625
178.550537109375,-37.6875
178.563995361328,-37.7166633605957
178.419982910156,-37.8877792358398
178.34733581543,-38.0154190063477
178.378021240234,-38.0943031311035
178.317749023438,-38.2597274780273
