OccurrenceID;Dvpt type;Mission;Year;Latitude;Longitude;Station;Station_Year;Bioregion;Depth (GEBCO);PF;AphiaID_accepted;ScientificName_accepted;Authority_accepted;Kingdom;Phylum;Class;Order;Family;Genus;Subgenus;Species2
8206;;NMNH Invertebrate Zoology Collection;1932;-50.3125;-67.73333;-50,3125_-67,73333;-50,3125_-67,73333_1932;South Argentina;-56;North;177936;Ganeria falklandica;Gray, 1847;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Ganeria;;falklandica
9079;Brooding;NMNH Invertebrate Zoology Collection;1932;-52.4875;-58.45417;-52,4875_-58,45417;-52,4875_-58,45417_1932;Falkland Islands;-132;North;172688;Neosmilaster steineni;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Neosmilaster;;steineni
9080;Brooding;NMNH Invertebrate Zoology Collection;1932;-52.52;-58.48;-52,52_-58,48;-52,52_-58,48_1932;Falkland Islands;-148;North;172688;Neosmilaster steineni;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Neosmilaster;;steineni
9947;;NMNH Invertebrate Zoology Collection;1932;-52.9292;-60.92;-52,9292_-60,92;-52,9292_-60,92_1932;Falkland Islands;-428;North;172695;Psalidaster mordax;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;;mordax
9976;Lecithotrophic;NMNH Invertebrate Zoology Collection;1932;-50.05;-64.23333;-50,05_-64,23333;-50,05_-64,23333_1932;South Argentina;-133;North;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
10202;Brooding;NMNH Invertebrate Zoology Collection;1932;-52.4875;-58.4542;-52,4875_-58,4542;-52,4875_-58,4542_1932;Falkland Islands;-132;North;172778;Pteraster stellifer;Sladen, 1882;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;stellifer
10347;;NMNH Invertebrate Zoology Collection;1932;-52.4875;-58.4542;-52,4875_-58,4542;-52,4875_-58,4542_1932;Falkland Islands;-132;North;172700;Smilasterias scalprifera;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Forcipulatida;Stichasteridae;Smilasterias;;scalprifera
7060;Brooding;NMNH Invertebrate Zoology Collection;1931;-51.65;-57.65;-51,65_-57,65;-51,65_-57,65_1931;Falkland Islands;-49;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
9121;Brooding;NMNH Invertebrate Zoology Collection;1931;-66.75;62.05;-66,75_62,05;-66,75_62,05_1931;Prydz Bay;-252;South;172667;Notasterias armata;(Koehler, 1911);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;armata
10484;;Original description 1962;1930;-65.8;53.266;-65,8_53,266;-65,8_53,266_1930;Queen Maud Land & Enderby Land;-183;South;172677;Caimanaster acutus;Clark, 1962;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Caimanaster;;acutus
6171;Brooding;Museo Argentino de Ciencias Naturales (MACN), Buenos Aires: sea stars collection;1929;-63.15;-56.150002;-63,15_-56,150002;-63,15_-56,150002_1929;Antarctic Peninsula & the South Shetland Islands;-63;South;172666;Lysasterias perrieri;(Studer, 1885);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Lysasterias;;perrieri
6925;Lecithotrophic;NMNH Invertebrate Zoology Collection;1928;-52.6667;-58.5;-52,6667_-58,5;-52,6667_-58,5_1928;Falkland Islands;-279;North;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
7791;;NMNH Invertebrate Zoology Collection;1928;-51.9167;-65.1667;-51,9167_-65,1667;-51,9167_-65,1667_1928;South Argentina;-145;North;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7832;Brooding;NMNH Invertebrate Zoology Collection;1928;-50.28;-60.1;-50,28_-60,1;-50,28_-60,1_1928;Falkland Islands;-153;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7833;Brooding;NMNH Invertebrate Zoology Collection;1928;-51.1;-64.5;-51,1_-64,5;-51,1_-64,5_1928;South Argentina;-133;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
9393;;NMNH Invertebrate Zoology Collection;1928;-52.4167;-61;-52,4167_-61;-52,4167_-61_1928;Falkland Islands;-215;North;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
9993;Lecithotrophic;NMNH Invertebrate Zoology Collection;1928;-55.5;-34.8333;-55,5_-34,8333;-55,5_-34,8333_1928;South Georgia & Shag Rocks;-1163;South;234948;Psilaster charcoti;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;charcoti
10135;;NMNH Invertebrate Zoology Collection;1928;-51.1;-64.5;-51,1_-64,5;-51,1_-64,5_1928;South Argentina;-133;North;172780;Pteraster affinis;Smith, 1876;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;affinis
6919;Lecithotrophic;NMNH Invertebrate Zoology Collection;1927;-49.9042;-60.5917;-49,9042_-60,5917;-49,9042_-60,5917_1927;Falkland Islands;-164;North;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6920;Lecithotrophic;NMNH Invertebrate Zoology Collection;1927;-50.95;-63.625;-50,95_-63,625;-50,95_-63,625_1927;South Argentina;-145;North;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6935;Lecithotrophic;NMNH Invertebrate Zoology Collection;1927;-54.05;-36.65;-54,05_-36,65;-54,05_-36,65_1927;South Georgia & Shag Rocks;-151;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
7057;Brooding;NMNH Invertebrate Zoology Collection;1927;-51.55;-58.4333;-51,55_-58,4333;-51,55_-58,4333_1927;Falkland Islands;-1;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
7061;Brooding;NMNH Invertebrate Zoology Collection;1927;-51.75;-57.9331;-51,75_-57,9331;-51,75_-57,9331_1927;Falkland Islands;-16;North;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
7181;;NMNH Invertebrate Zoology Collection;1927;-51.5;-61.25;-51,5_-61,25;-51,5_-61,25_1927;Falkland Islands;-72;North;248006;Anasterias pedicellaris;Koehler, 1923;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;pedicellaris
7182;;NMNH Invertebrate Zoology Collection;1927;-52.15;-58.23333;-52,15_-58,23333;-52,15_-58,23333_1927;Falkland Islands;-70;North;248006;Anasterias pedicellaris;Koehler, 1923;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;pedicellaris
7188;Brooding;NMNH Invertebrate Zoology Collection;1927;-51.975;-65.01667;-51,975_-65,01667;-51,975_-65,01667_1927;South Argentina;-130;North;234871;Anasterias studeri;Perrier, 1891;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;studeri
7189;Brooding;NMNH Invertebrate Zoology Collection;1927;-52.8958;-64.625;-52,8958_-64,625;-52,8958_-64,625_1927;South Argentina;-199;North;234871;Anasterias studeri;Perrier, 1891;Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;studeri
7196;;NMNH Invertebrate Zoology Collection;1927;-61.425;-53.7667;-61,425_-53,7667;-61,425_-53,7667_1927;Antarctic Peninsula & the South Shetland Islands;-674;South;172707;Anseropoda antarctica;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Anseropoda;;antarctica
7199;;NMNH Invertebrate Zoology Collection;1927;-52.15;-58.23;-52,15_-58,23;-52,15_-58,23_1927;Falkland Islands;-70;North;172673;Anteliaster australis;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Anteliaster;;australis
7208;;NMNH Invertebrate Zoology Collection;1927;-51.75;-57.9331;-51,75_-57,9331;-51,75_-57,9331_1927;Falkland Islands;-16;North;177946;Asterina fimbriata;Perrier, 1875;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina;;fimbriata
7209;;NMNH Invertebrate Zoology Collection;1927;-52.15;-58.23;-52,15_-58,23;-52,15_-58,23_1927;Falkland Islands;-70;North;177946;Asterina fimbriata;Perrier, 1875;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Asterina;;fimbriata
7295;Lecithotrophic;NMNH Invertebrate Zoology Collection;1927;-60.8417;-46.25;-60,8417_-46,25;-60,8417_-46,25_1927;South Orkney Islands;-224;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7384;;NMNH Invertebrate Zoology Collection;1927;-50.95;-63.625;-50,95_-63,625;-50,95_-63,625_1927;South Argentina;-145;North;124021;Ceramaster grenadensis;(Perrier, 1881);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Ceramaster;;grenadensis
7598;;NMNH Invertebrate Zoology Collection;1927;-53.8917;-60.575;-53,8917_-60,575;-53,8917_-60,575_1927;Tierra Del Fuego;-129;North;178097;Cladaster analogus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Cladaster;;analogus
7652;Brooding;NMNH Invertebrate Zoology Collection;1927;-49.9042;-60.5917;-49,9042_-60,5917;-49,9042_-60,5917_1927;Falkland Islands;-164;North;178730;Ctenodiscus australis;LÙtken, 1871;Animalia;Echinodermata;Asteroidea;Paxillosida;Ctenodiscidae;Ctenodiscus;;australis
7831;Brooding;NMNH Invertebrate Zoology Collection;1927;-49.90417;-60.59167;-49,90417_-60,59167;-49,90417_-60,59167_1927;Falkland Islands;-164;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
8078;Brooding;NMNH Invertebrate Zoology Collection;1927;-53.7278;-40.95;-53,7278_-40,95;-53,7278_-40,95_1927;South Georgia & Shag Rocks;-231;South;172652;Diplasterias radiata;(Koehler, 1923);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;radiata
8100;Brooding;NMNH Invertebrate Zoology Collection;1927;-51.5;-61.25;-51,5_-61,25;-51,5_-61,25_1927;Falkland Islands;-72;North;178549;Diplopteraster verrucosus;(Sladen, 1882);Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Diplopteraster;;verrucosus
8209;;NMNH Invertebrate Zoology Collection;1927;-51.75;-57.9331;-51,75_-57,9331;-51,75_-57,9331_1927;Falkland Islands;-16;North;177936;Ganeria falklandica;Gray, 1847;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Ganeria;;falklandica
8227;Planktotrophic;NMNH Invertebrate Zoology Collection;1927;-52.55;-59.1333;-52,55_-59,1333;-52,55_-59,1333_1927;Falkland Islands;-77;North;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8386;Planktotrophic;NMNH Invertebrate Zoology Collection;1927;-64.93333;-63.58333;-64,93333_-63,58333;-64,93333_-63,58333_1927;Antarctic Peninsula & the South Shetland Islands;-443;South;178005;Glabraster antarctica;(E. A. Smith, 1876);Animalia;Echinodermata;Asteroidea;Valvatida;Poraniidae;Glabraster;;antarctica
8512;;NMNH Invertebrate Zoology Collection;1927;-53.8917;-60.575;-53,8917_-60,575;-53,8917_-60,575_1927;Tierra Del Fuego;-129;North;178761;Henricia studeri;Perrier, 1891;Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;studeri
8650;Planktotrophic;NMNH Invertebrate Zoology Collection;1927;-53.72778;-40.95;-53,72778_-40,95;-53,72778_-40,95_1927;South Georgia & Shag Rocks;-231;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8680;Planktotrophic;NMNH Invertebrate Zoology Collection;1927;-60.84167;-46.25;-60,84167_-46,25;-60,84167_-46,25_1927;South Orkney Islands;-224;South;234924;Labidiaster annulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Labidiaster;;annulatus
8853;;NMNH Invertebrate Zoology Collection;1927;-63.2889;-59.8042;-63,2889_-59,8042;-63,2889_-59,8042_1927;Antarctic Peninsula & the South Shetland Islands;-210;South;172786;Lophaster densus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Lophaster;;densus
9070;;NMNH Invertebrate Zoology Collection;1927;-53.7278;-40.95;-53,7278_-40,95;-53,7278_-40,95_1927;South Georgia & Shag Rocks;-231;South;172709;Mirastrella biradialis;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Leilasteridae;Mirastrella;;biradialis
9392;;NMNH Invertebrate Zoology Collection;1927;-52.15;-58.23;-52,15_-58,23;-52,15_-58,23_1927;Falkland Islands;-70;North;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
9395;;NMNH Invertebrate Zoology Collection;1927;-52.55;-59.1333;-52,55_-59,1333;-52,55_-59,1333_1927;Falkland Islands;-77;North;177924;Odontaster penicillatus;(Philippi, 1870);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Odontaster;;penicillatus
9722;;NMNH Invertebrate Zoology Collection;1927;-61.425;-53.7667;-61,425_-53,7667;-61,425_-53,7667_1927;Antarctic Peninsula & the South Shetland Islands;-674;South;172758;Pergamaster incertus;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Pergamaster;;incertus
9845;Lecithotrophic;NMNH Invertebrate Zoology Collection;1927;-51.75;-57.9331;-51,75_-57,9331;-51,75_-57,9331_1927;Falkland Islands;-16;North;172752;Perknaster charcoti;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Perknaster;;charcoti
10136;;NMNH Invertebrate Zoology Collection;1927;-51.5;-61.25;-51,5_-61,25;-51,5_-61,25_1927;Falkland Islands;-72;North;172780;Pteraster affinis;Smith, 1876;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;affinis
10223;;NMNH Invertebrate Zoology Collection;1927;-53.875;-36.1333;-53,875_-36,1333;-53,875_-36,1333_1927;South Georgia & Shag Rocks;-128;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
10224;;NMNH Invertebrate Zoology Collection;1927;-53.875;-36.133331;-53,875_-36,133331;-53,875_-36,133331_1927;South Georgia & Shag Rocks;-128;South;172765;Remaster gourdoni;Koehler, 1912;Animalia;Echinodermata;Asteroidea;Velatida;Korethrasteridae;Remaster;;gourdoni
10411;;NMNH Invertebrate Zoology Collection;1927;-61.425;-53.7667;-61,425_-53,7667;-61,425_-53,7667_1927;Antarctic Peninsula & the South Shetland Islands;-674;South;172792;Solaster regularis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;regularis
6138;;Museo Argentino de Ciencias Naturales (MACN), Buenos Aires: sea stars collection;1926;-50;-62.5;-50_-62,5;-50_-62,5_1926;Falkland Islands;-119;North;178757;Henricia obesa;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;obesa
6140;;Museo Argentino de Ciencias Naturales (MACN), Buenos Aires: sea stars collection;1925;-51.75;-60.1;-51,75_-60,1;-51,75_-60,1_1925;Falkland Islands;-1;North;178757;Henricia obesa;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;obesa
6141;;Museo Argentino de Ciencias Naturales (MACN), Buenos Aires: sea stars collection;1925;-64.66667;-62.01667;-64,66667_-62,01667;-64,66667_-62,01667_1925;Antarctic Peninsula & the South Shetland Islands;-326;South;178757;Henricia obesa;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;obesa
4439;Brooding;Koehler, 1920;1920;-54.76;158.85;-54,76_158,85;-54,76_158,85_1920;Macquarie Island;-162;North;234894;Cycethra macquariensis;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;macquariensis
8623;Brooding;NMNH Invertebrate Zoology Collection;1914;-66.533;141.65;-66,533_141,65;-66,533_141,65_1914;Adelie Land;-294;South;172704;Kampylaster incurvatus;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Kampylaster;;incurvatus
9704;Lecithotrophic;NMNH Invertebrate Zoology Collection;1914;-50.666;166.166;-50,666_166,166;-50,666_166,166_1914;Campbell & Auckland Islands;-1;North;382646;Paranepanthia aucklandensis;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Paranepanthia;;aucklandensis
9705;Lecithotrophic;NMNH Invertebrate Zoology Collection;1914;-51.183;166;-51,183_166;-51,183_166_1914;Campbell & Auckland Islands;-576;North;382646;Paranepanthia aucklandensis;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Valvatida;Asterinidae;Paranepanthia;;aucklandensis
10488;;Original description Koehler;1914;-64.566;127.283;-64,566_127,283;-64,566_127,283_1914;Davis Sea & Wilkes Land;-2932;South;172782;Pteraster florifer;Koehler, 1920;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;;florifer
1932;Lecithotrophic;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-76.9;163;-76,9_163;-76,9_163_1913;Ross Sea;-703;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
1936;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-73.85;172.95;-73,85_172,95;-73,85_172,95_1913;Ross Sea;-305;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1937;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-74.4167;179.05;-74,4167_179,05;-74,4167_179,05_1913;Ross Sea;-270;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1944;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-74.4167;179.05;-74,4167_179,05;-74,4167_179,05_1913;Ross Sea;-270;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1945;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-76.9;163;-76,9_163;-76,9_163_1913;Ross Sea;-703;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1951;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1913;-77.7667;166.1333;-77,7667_166,1333;-77,7667_166,1333_1913;Ross Sea;-482;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7180;Brooding;NMNH Invertebrate Zoology Collection;1913;-54.583;158.916;-54,583_158,916;-54,583_158,916_1913;Macquarie Island;-1;North;234867;Anasterias mawsoni;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;mawsoni
8506;Brooding;NMNH Invertebrate Zoology Collection;1913;-66.916;145.35;-66,916_145,35;-66,916_145,35_1913;Adelie Land;-728;South;172738;Henricia smilax;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Spinulosida;Echinasteridae;Henricia;;smilax
1933;Lecithotrophic;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-76.9333;164.2;-76,9333_164,2;-76,9333_164,2_1912;Ross Sea;-351;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
1934;Lecithotrophic;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.2167;164.3;-77,2167_164,3;-77,2167_164,3_1912;Ross Sea;-361;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
1938;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-76.9333;164.2;-76,9333_164,2;-76,9333_164,2_1912;Ross Sea;-351;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1939;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.0833;164.2833;-77,0833_164,2833;-77,0833_164,2833_1912;Ross Sea;-244;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1940;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.15;166.6667;-77,15_166,6667;-77,15_166,6667_1912;Ross Sea;-286;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1941;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.2167;164.3;-77,2167_164,3;-77,2167_164,3_1912;Ross Sea;-361;South;178786;Anasterias antarctica;(LÙtken, 1857);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Anasterias;;antarctica
1943;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-71.3083;170.1;-71,3083_170,1;-71,3083_170,1_1912;Ross Sea;-82;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1946;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-76.9333;164.2;-76,9333_164,2;-76,9333_164,2_1912;Ross Sea;-351;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1947;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.15;166.6667;-77,15_166,6667;-77,15_166,6667_1912;Ross Sea;-286;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1948;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.2167;164.3;-77,2167_164,3;-77,2167_164,3_1912;Ross Sea;-361;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1952;Brooding;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.0833;164.2833;-77,0833_164,2833;-77,0833_164,2833_1912;Ross Sea;-244;South;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
1953;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-76.9333;164.2;-76,9333_164,2;-76,9333_164,2_1912;Ross Sea;-351;South;234933;Notasterias pedicellaris;(Koehler, 1907);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;pedicellaris
1954;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.0833;164.2833;-77,0833_164,2833;-77,0833_164,2833_1912;Ross Sea;-244;South;234933;Notasterias pedicellaris;(Koehler, 1907);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Notasterias;;pedicellaris
1955;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1912;-77.0833;164.2833;-77,0833_164,2833;-77,0833_164,2833_1912;Ross Sea;-244;South;172750;Perknaster antarcticus;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Perknaster;;antarcticus
1935;Lecithotrophic;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1911;-77.7333;166.37;-77,7333_166,37;-77,7333_166,37_1911;Ross Sea;-430;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
1942;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1911;-69.7167;163.4;-69,7167_163,4;-69,7167_163,4_1911;Adelie Land;-900;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1949;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1911;-77.5902;166.2607;-77,5902_166,2607;-77,5902_166,2607_1911;Ross Sea;-5;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1950;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1911;-77.7333;166.37;-77,7333_166,37;-77,7333_166,37_1911;Ross Sea;-430;South;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
1956;;"British Antarctic (""Terra Nova"") Expedition, 1910-1913";1911;-69.7167;163.4;-69,7167_163,4;-69,7167_163,4_1911;Adelie Land;-900;South;172792;Solaster regularis;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;regularis
10483;;Original description 1912;1909;-67.721;-70.762;-67,721_-70,762;-67,721_-70,762_1909;Antarctic Peninsula & the South Shetland Islands;-823;South;172722;Leptychaster magnificus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Leptychaster;;magnificus
4437;;Koehler, 1907 Original description;1908;-62.166;-41.333;-62,166_-41,333;-62,166_-41,333_1908;South Orkney Islands;-3409;South;234910;Ganeria attenuata;Koehler, 1907;Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Ganeria;;attenuata
4438;;Koehler, 1908;1908;-71.3666;-16.5666;-71,3666_-16,5666;-71,3666_-16,5666_1908;Weddell Sea;-2722;South;234914;Hymenaster campanulatus;Koehler, 1908;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Hymenaster;;campanulatus
10476;;Original decription 1908;1904;-71.366;16.566;-71,366_16,566;-71,366_16,566_1904;Queen Maud Land & Enderby Land;-1;South;234919;Hymenaster fucatus;Koehler, 1908;Animalia;Echinodermata;Asteroidea;Velatida;Pterasteridae;Hymenaster;;fucatus
